order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,total_amount,order_status,shipping_address,payment_method
11361,7258,2022-08-07 00:00:00,Toys,Product_987,5,64.3,321.5,Pending,6856 Main St,Credit Card
11362,7731,2023-03-18 00:00:00,Books,Product_555,3,476.47,1429.41,Processing,2136 Maple St,Debit Card
11363,4429,2021-04-08 00:00:00,Garden,Product_167,3,364.46,1093.38,Completed,8091 Elm St,Cash
11364,9230,2023-02-11 00:00:00,Garden,Product_311,4,220.95,883.8,Shipped,5917 Main St,Bank Transfer
11365,9297,2022-04-20 00:00:00,Books,Product_538,10,43.01,430.1,Processing,7114 Maple St,Bank Transfer
11366,281,2023-07-22 00:00:00,Electronics,Product_526,1,297.53,297.53,Shipped,9700 Maple St,Credit Card
11367,3037,2021-12-14 00:00:00,Food,Product_565,9,163.9,1475.1,Pending,1244 Elm St,PayPal
11368,164,2022-07-03 00:00:00,Sports,Product_704,8,331.49,2651.92,Processing,3670 Elm St,Debit Card
11369,4376,2020-05-04 00:00:00,Electronics,Product_74,6,448.79,2692.74,Shipped,4570 Maple St,Cash
11370,5273,2020-01-20 00:00:00,Books,Product_735,7,341.35,2389.45,Completed,4941 Pine St,PayPal
11371,6447,2020-12-01 00:00:00,Beauty,Product_233,7,137.78,964.46,Processing,3939 Main St,Credit Card
11372,8364,2023-03-26 00:00:00,Clothing,Product_280,5,275.02,1375.1,Shipped,3746 Maple St,PayPal
11373,5457,2021-03-25 00:00:00,Automotive,Product_517,10,110.97,1109.7,Cancelled,7434 Maple St,Cash
11374,5367,2021-03-03 00:00:00,Books,Product_439,7,85.92,601.44,Cancelled,4905 Pine St,PayPal
11375,1114,2022-01-20 00:00:00,Electronics,Product_897,1,400.31,400.31,Cancelled,9795 Main St,Cash
11376,3767,2021-08-09 00:00:00,Food,Product_884,10,328.81,3288.1,Cancelled,9716 Main St,Debit Card
11377,941,2022-07-07 00:00:00,Toys,Product_787,2,366.09,732.18,Completed,8716 Elm St,Bank Transfer
11378,9809,2021-04-23 00:00:00,Beauty,Product_663,9,290.39,2613.51,Completed,2158 Maple St,PayPal
11379,8300,2022-04-28 00:00:00,Food,Product_676,5,327.37,1636.85,Shipped,8007 Pine St,Credit Card
11380,748,2022-03-22 00:00:00,Toys,Product_972,6,209.54,1257.24,Completed,6188 Main St,Debit Card
11381,5458,2020-02-07 00:00:00,Books,Product_740,7,432.26,3025.82,Cancelled,4859 Elm St,PayPal
11382,1122,2020-11-02 00:00:00,Toys,Product_316,6,335.97,2015.82,Completed,6326 Maple St,PayPal
11383,75,2021-08-31 00:00:00,Garden,Product_728,7,76.55,535.85,Cancelled,2990 Oak St,PayPal
11384,2212,2020-06-12 00:00:00,Beauty,Product_507,7,413.67,2895.69,Completed,107 Pine St,Credit Card
11385,5534,2021-05-03 00:00:00,Garden,Product_390,10,487.36,4873.6,Shipped,1209 Pine St,Cash
11386,5489,2020-10-25 00:00:00,Garden,Product_241,4,169.94,679.76,Cancelled,5843 Maple St,Bank Transfer
11387,223,2021-03-11 00:00:00,Electronics,Product_974,5,300.37,1501.85,Cancelled,4908 Pine St,Credit Card
11388,9609,2022-12-25 00:00:00,Automotive,Product_710,5,123.63,618.15,Processing,7346 Elm St,Bank Transfer
11389,4379,2020-08-06 00:00:00,Home,Product_478,8,306.33,2450.64,Pending,286 Elm St,Bank Transfer
11390,9359,2022-03-30 00:00:00,Food,Product_56,1,309.96,309.96,Completed,8950 Maple St,Credit Card
11391,4451,2020-11-17 00:00:00,Toys,Product_962,6,359.8,2158.8,Shipped,5167 Pine St,Bank Transfer
11392,7628,2020-06-10 00:00:00,Garden,Product_72,1,124.64,124.64,Processing,5692 Oak St,Credit Card
11393,410,2021-04-07 00:00:00,Sports,Product_551,8,75.54,604.32,Pending,9105 Maple St,Credit Card
11394,581,2022-07-08 00:00:00,Toys,Product_219,1,160.81,160.81,Completed,6393 Main St,Bank Transfer
11395,9306,2021-11-14 00:00:00,Beauty,Product_110,10,468.32,4683.2,Completed,215 Maple St,Bank Transfer
11396,5105,2021-08-25 00:00:00,Home,Product_465,8,59.98,479.84,Shipped,1870 Maple St,Bank Transfer
11397,4308,2021-09-14 00:00:00,Toys,Product_420,5,126.72,633.6,Processing,3474 Pine St,Bank Transfer
11398,1253,2021-08-13 00:00:00,Home,Product_969,7,393.23,2752.61,Pending,2339 Pine St,Cash
11399,6275,2021-10-23 00:00:00,Home,Product_393,4,60.78,243.12,Completed,6391 Main St,Credit Card
11400,3755,2020-02-01 00:00:00,Food,Product_112,7,22.06,154.42,Cancelled,6023 Main St,Debit Card
11401,7322,2023-05-09 00:00:00,Clothing,Product_126,7,421.29,2949.03,Completed,3838 Elm St,Debit Card
11402,3247,2022-05-16 00:00:00,Sports,Product_801,6,113.68,682.08,Shipped,2533 Elm St,Debit Card
11403,7731,2023-07-19 00:00:00,Beauty,Product_118,5,181.78,908.9,Cancelled,6621 Oak St,Debit Card
11404,1768,2021-06-02 00:00:00,Food,Product_282,3,21.43,64.29,Pending,4330 Elm St,Cash
11405,4353,2022-11-16 00:00:00,Food,Product_357,6,209.46,1256.76,Cancelled,5704 Oak St,Cash
11406,4178,2022-09-09 00:00:00,Electronics,Product_754,3,172.25,516.75,Completed,9031 Maple St,Bank Transfer
11407,3371,2022-03-01 00:00:00,Books,Product_477,2,218.59,437.18,Cancelled,7662 Elm St,Cash
11408,7153,2021-10-30 00:00:00,Clothing,Product_947,9,169.34,1524.06,Processing,6022 Pine St,Bank Transfer
11409,3826,2022-03-02 00:00:00,Food,Product_249,6,262.81,1576.86,Pending,9169 Main St,Debit Card
11410,6475,2022-05-29 00:00:00,Clothing,Product_553,2,209.39,418.78,Pending,1303 Pine St,Bank Transfer
11411,3313,2022-02-01 00:00:00,Automotive,Product_508,1,472.88,472.88,Cancelled,9962 Oak St,Credit Card
11412,2321,2022-12-15 00:00:00,Garden,Product_293,6,429.87,2579.22,Completed,9142 Pine St,Debit Card
11413,1459,2023-01-01 00:00:00,Garden,Product_514,9,448.42,4035.78,Processing,1272 Oak St,Debit Card
11414,9541,2022-11-27 00:00:00,Electronics,Product_840,4,141.77,567.08,Pending,4844 Oak St,Bank Transfer
11415,3271,2022-04-19 00:00:00,Home,Product_968,5,287.61,1438.05,Shipped,3462 Pine St,Bank Transfer
11416,6265,2023-10-02 00:00:00,Clothing,Product_99,10,239.12,2391.2,Shipped,8768 Maple St,Credit Card
11417,4324,2023-12-09 00:00:00,Sports,Product_984,9,119.7,1077.3,Processing,2984 Oak St,Credit Card
11418,2907,2020-08-11 00:00:00,Home,Product_449,5,230.12,1150.6,Completed,3251 Main St,PayPal
11419,6610,2021-06-06 00:00:00,Home,Product_999,9,340.53,3064.77,Completed,8479 Oak St,Credit Card
11420,3201,2023-10-16 00:00:00,Toys,Product_159,9,429.38,3864.42,Completed,8833 Oak St,Cash
11421,1221,2021-12-26 00:00:00,Garden,Product_291,1,53.43,53.43,Processing,4533 Main St,Bank Transfer
11422,5439,2020-01-04 00:00:00,Food,Product_58,1,356.46,356.46,Cancelled,586 Maple St,Cash
11423,9772,2023-11-23 00:00:00,Clothing,Product_747,7,237.16,1660.12,Pending,3303 Oak St,PayPal
11424,7662,2020-07-01 00:00:00,Books,Product_861,7,85.19,596.33,Shipped,7731 Main St,Credit Card
11425,7204,2022-01-30 00:00:00,Toys,Product_108,3,251.01,753.03,Pending,6741 Pine St,Credit Card
11426,8433,2021-10-12 00:00:00,Beauty,Product_382,3,49.28,147.84,Processing,1785 Elm St,Cash
11427,9652,2022-11-06 00:00:00,Automotive,Product_763,3,137.28,411.84,Cancelled,9278 Maple St,Credit Card
11428,2712,2020-09-10 00:00:00,Beauty,Product_393,2,315.5,631.0,Processing,1809 Pine St,Bank Transfer
11429,4015,2022-02-21 00:00:00,Sports,Product_158,5,381.23,1906.15,Cancelled,9997 Oak St,Credit Card
11430,5117,2021-12-10 00:00:00,Automotive,Product_251,10,246.48,2464.8,Pending,6534 Oak St,Debit Card
11431,3945,2023-11-09 00:00:00,Beauty,Product_346,2,355.57,711.14,Pending,2840 Main St,Credit Card
11432,2313,2023-11-13 00:00:00,Automotive,Product_795,5,219.48,1097.4,Pending,5309 Main St,Cash
11433,746,2023-11-16 00:00:00,Clothing,Product_726,5,493.9,2469.5,Shipped,977 Elm St,Credit Card
11434,2767,2023-02-07 00:00:00,Sports,Product_985,3,160.59,481.77,Pending,4420 Main St,Bank Transfer
11435,8876,2020-07-16 00:00:00,Electronics,Product_58,10,190.65,1906.5,Shipped,1032 Pine St,Credit Card
11436,917,2020-10-22 00:00:00,Garden,Product_116,4,354.87,1419.48,Processing,4450 Elm St,Debit Card
11437,6147,2020-06-12 00:00:00,Beauty,Product_259,8,175.07,1400.56,Processing,2007 Pine St,Bank Transfer
11438,7734,2022-06-06 00:00:00,Food,Product_276,7,230.33,1612.31,Completed,9225 Oak St,Cash
11439,3796,2020-05-21 00:00:00,Home,Product_561,8,371.12,2968.96,Pending,5924 Pine St,Debit Card
11440,1406,2021-08-27 00:00:00,Home,Product_222,1,95.9,95.9,Processing,7818 Main St,Debit Card
11441,1563,2022-06-21 00:00:00,Clothing,Product_112,8,22.3,178.4,Completed,5466 Pine St,Credit Card
11442,3641,2020-12-07 00:00:00,Garden,Product_418,5,355.74,1778.7,Completed,4366 Main St,Bank Transfer
11443,6198,2022-09-01 00:00:00,Electronics,Product_799,9,458.87,4129.83,Cancelled,7417 Elm St,Debit Card
11444,6948,2021-09-18 00:00:00,Toys,Product_50,9,469.64,4226.76,Completed,941 Maple St,PayPal
11445,1472,2021-11-05 00:00:00,Electronics,Product_890,1,132.61,132.61,Shipped,9155 Main St,PayPal
11446,1668,2022-04-19 00:00:00,Sports,Product_829,8,463.62,3708.96,Completed,8368 Oak St,PayPal
11447,8654,2021-05-21 00:00:00,Clothing,Product_131,4,434.67,1738.68,Completed,3251 Maple St,Debit Card
11448,3287,2021-10-01 00:00:00,Automotive,Product_871,4,136.92,547.68,Cancelled,228 Elm St,Debit Card
11449,4335,2022-02-11 00:00:00,Home,Product_406,6,265.26,1591.56,Processing,8775 Elm St,Cash
11450,5444,2023-08-30 00:00:00,Garden,Product_565,9,336.88,3031.92,Cancelled,5864 Pine St,Debit Card
11451,252,2020-05-22 00:00:00,Books,Product_98,5,74.42,372.1,Pending,3991 Oak St,PayPal
11452,8924,2022-10-15 00:00:00,Toys,Product_108,10,275.75,2757.5,Processing,9601 Main St,Credit Card
11453,264,2020-01-18 00:00:00,Toys,Product_872,5,28.08,140.4,Processing,6141 Oak St,Bank Transfer
11454,7135,2020-12-21 00:00:00,Food,Product_875,4,480.43,1921.72,Cancelled,8630 Elm St,Cash
11455,7241,2022-07-09 00:00:00,Garden,Product_180,4,346.37,1385.48,Shipped,1540 Oak St,Debit Card
11456,3195,2023-03-22 00:00:00,Home,Product_838,5,137.11,685.55,Cancelled,4051 Main St,PayPal
11457,8548,2022-07-10 00:00:00,Electronics,Product_569,6,266.57,1599.42,Pending,5182 Pine St,Credit Card
11458,7616,2021-05-11 00:00:00,Garden,Product_704,8,253.99,2031.92,Completed,3321 Pine St,Debit Card
11459,6847,2020-03-03 00:00:00,Automotive,Product_812,4,278.11,1112.44,Cancelled,5905 Oak St,PayPal
11460,1015,2020-03-08 00:00:00,Garden,Product_860,1,411.54,411.54,Cancelled,1333 Elm St,Debit Card
11461,5924,2023-09-15 00:00:00,Automotive,Product_11,10,240.58,2405.8,Completed,7562 Maple St,Credit Card
11462,4111,2023-12-25 00:00:00,Clothing,Product_147,3,55.48,166.44,Processing,5882 Oak St,Cash
11463,2988,2021-09-12 00:00:00,Home,Product_967,6,478.87,2873.22,Cancelled,3495 Pine St,PayPal
11464,9825,2022-01-16 00:00:00,Food,Product_697,3,293.78,881.34,Completed,9608 Oak St,Debit Card
11465,9706,2023-12-13 00:00:00,Automotive,Product_884,5,131.27,656.35,Cancelled,649 Main St,Debit Card
11466,9988,2022-07-01 00:00:00,Books,Product_941,2,119.22,238.44,Completed,893 Pine St,Credit Card
11467,4068,2020-08-07 00:00:00,Clothing,Product_261,1,31.39,31.39,Cancelled,3146 Elm St,Bank Transfer
11468,10,2020-07-25 00:00:00,Home,Product_372,1,171.35,171.35,Processing,5692 Pine St,Debit Card
11469,8913,2020-09-22 00:00:00,Garden,Product_436,8,49.69,397.52,Completed,4274 Pine St,Cash
11470,1308,2023-06-02 00:00:00,Books,Product_920,3,15.02,45.06,Processing,3056 Pine St,PayPal
11471,9409,2023-01-31 00:00:00,Electronics,Product_889,6,67.08,402.48,Completed,5706 Oak St,Cash
11472,4221,2022-02-07 00:00:00,Sports,Product_270,10,56.36,563.6,Completed,5601 Oak St,Bank Transfer
11473,5186,2021-05-04 00:00:00,Sports,Product_66,9,124.3,1118.7,Shipped,6304 Pine St,Debit Card
11474,6953,2020-06-25 00:00:00,Beauty,Product_817,3,442.63,1327.89,Cancelled,8553 Oak St,PayPal
11475,5066,2021-04-19 00:00:00,Electronics,Product_327,4,249.5,998.0,Cancelled,3402 Pine St,Debit Card
11476,7169,2020-05-22 00:00:00,Toys,Product_132,4,190.54,762.16,Completed,644 Elm St,Credit Card
11477,3945,2020-12-22 00:00:00,Books,Product_186,6,129.66,777.96,Completed,1167 Pine St,Debit Card
11478,3600,2020-07-12 00:00:00,Home,Product_81,2,347.29,694.58,Processing,6469 Oak St,Credit Card
11479,8310,2023-09-27 00:00:00,Home,Product_193,6,499.91,2999.46,Cancelled,4112 Pine St,Bank Transfer
11480,6632,2023-12-02 00:00:00,Sports,Product_578,2,150.95,301.9,Completed,2701 Oak St,Bank Transfer
11481,9031,2023-05-08 00:00:00,Automotive,Product_885,6,268.14,1608.84,Completed,3503 Main St,Cash
11482,9676,2023-04-11 00:00:00,Sports,Product_606,6,445.49,2672.94,Pending,9357 Oak St,PayPal
11483,7243,2023-03-08 00:00:00,Home,Product_853,4,30.6,122.4,Shipped,963 Main St,PayPal
11484,4287,2020-02-19 00:00:00,Automotive,Product_3,1,409.79,409.79,Cancelled,5126 Pine St,Bank Transfer
11485,7254,2023-01-31 00:00:00,Toys,Product_994,1,44.3,44.3,Completed,2729 Elm St,Cash
11486,2093,2021-09-20 00:00:00,Garden,Product_984,2,468.39,936.78,Cancelled,7452 Main St,PayPal
11487,7503,2022-05-31 00:00:00,Home,Product_32,1,177.96,177.96,Cancelled,994 Oak St,Debit Card
11488,1582,2022-12-29 00:00:00,Home,Product_130,10,142.59,1425.9,Shipped,7242 Pine St,Cash
11489,823,2022-01-30 00:00:00,Sports,Product_354,3,386.84,1160.52,Cancelled,424 Maple St,Credit Card
11490,8611,2020-05-25 00:00:00,Clothing,Product_746,10,54.46,544.6,Cancelled,3285 Oak St,Bank Transfer
11491,7836,2023-11-09 00:00:00,Beauty,Product_92,3,139.22,417.66,Pending,4797 Main St,Bank Transfer
11492,736,2021-11-20 00:00:00,Garden,Product_340,9,423.92,3815.28,Completed,2477 Oak St,Bank Transfer
11493,6010,2022-12-10 00:00:00,Home,Product_218,9,344.96,3104.64,Processing,9502 Pine St,Bank Transfer
11494,4320,2022-09-06 00:00:00,Clothing,Product_836,4,69.15,276.6,Shipped,2493 Elm St,Credit Card
11495,1368,2022-10-14 00:00:00,Sports,Product_839,1,122.58,122.58,Cancelled,7514 Maple St,Credit Card
11496,394,2020-02-23 00:00:00,Clothing,Product_238,6,102.75,616.5,Completed,7706 Pine St,Cash
11497,6862,2022-11-04 00:00:00,Sports,Product_873,9,27.44,246.96,Shipped,7454 Oak St,PayPal
11498,7595,2022-08-25 00:00:00,Home,Product_753,9,155.97,1403.73,Cancelled,9437 Maple St,Cash
11499,2811,2021-05-08 00:00:00,Automotive,Product_237,8,364.95,2919.6,Shipped,3020 Main St,Cash
11500,1100,2022-02-12 00:00:00,Electronics,Product_962,7,276.87,1938.09,Completed,5020 Main St,Cash
11501,17,2020-05-15 00:00:00,Food,Product_273,2,58.03,116.06,Completed,1934 Pine St,Credit Card
11502,6625,2021-10-27 00:00:00,Beauty,Product_622,9,492.5,4432.5,Pending,1248 Elm St,PayPal
11503,363,2023-05-02 00:00:00,Electronics,Product_875,7,406.23,2843.61,Shipped,4613 Oak St,Cash
11504,5488,2022-04-28 00:00:00,Toys,Product_480,2,274.31,548.62,Pending,2174 Elm St,Debit Card
11505,7913,2022-04-04 00:00:00,Clothing,Product_938,6,398.8,2392.8,Cancelled,8959 Maple St,Cash
11506,3442,2022-12-14 00:00:00,Electronics,Product_548,9,427.51,3847.59,Completed,1878 Main St,Cash
11507,9036,2023-02-18 00:00:00,Toys,Product_293,3,303.33,909.99,Processing,3025 Oak St,PayPal
11508,7509,2021-07-02 00:00:00,Books,Product_517,6,256.74,1540.44,Processing,1270 Oak St,PayPal
11509,1991,2023-06-04 00:00:00,Beauty,Product_324,6,402.01,2412.06,Pending,6485 Oak St,PayPal
11510,5333,2020-07-10 00:00:00,Books,Product_836,3,50.02,150.06,Completed,6162 Maple St,Debit Card
11511,5893,2021-02-21 00:00:00,Sports,Product_45,5,54.11,270.55,Shipped,5201 Main St,Debit Card
11512,85,2021-07-13 00:00:00,Food,Product_535,10,172.42,1724.2,Completed,9962 Maple St,Debit Card
11513,9513,2021-06-04 00:00:00,Food,Product_169,1,452.19,452.19,Cancelled,5202 Elm St,Cash
11514,4634,2022-12-22 00:00:00,Electronics,Product_387,9,487.92,4391.28,Completed,2691 Elm St,Debit Card
11515,3985,2021-01-21 00:00:00,Home,Product_825,3,368.63,1105.89,Processing,3024 Pine St,Bank Transfer
11516,293,2023-12-05 00:00:00,Books,Product_767,6,79.17,475.02,Completed,755 Main St,Bank Transfer
11517,8929,2020-01-21 00:00:00,Food,Product_145,6,346.64,2079.84,Completed,5631 Main St,Cash
11518,3548,2021-11-12 00:00:00,Books,Product_378,4,180.58,722.32,Pending,4268 Pine St,Cash
11519,170,2021-05-26 00:00:00,Sports,Product_563,7,189.56,1326.92,Shipped,7745 Oak St,Cash
11520,1211,2021-04-02 00:00:00,Food,Product_211,6,360.58,2163.48,Cancelled,9187 Maple St,Bank Transfer
11521,3347,2021-01-23 00:00:00,Clothing,Product_263,10,413.22,4132.2,Processing,4513 Main St,PayPal
11522,3252,2023-09-11 00:00:00,Garden,Product_158,5,181.12,905.6,Processing,5706 Maple St,Bank Transfer
11523,78,2022-02-11 00:00:00,Sports,Product_778,9,156.75,1410.75,Completed,1840 Oak St,Cash
11524,292,2022-02-26 00:00:00,Books,Product_26,3,409.67,1229.01,Cancelled,6601 Pine St,Bank Transfer
11525,1085,2023-10-24 00:00:00,Automotive,Product_588,9,261.61,2354.49,Cancelled,3160 Elm St,Credit Card
11526,1738,2022-11-27 00:00:00,Beauty,Product_221,4,112.29,449.16,Cancelled,1807 Elm St,Cash
11527,3424,2022-04-05 00:00:00,Sports,Product_88,8,467.17,3737.36,Completed,5106 Maple St,Debit Card
11528,436,2020-11-16 00:00:00,Toys,Product_539,8,251.88,2015.04,Processing,3387 Oak St,Cash
11529,4390,2021-08-29 00:00:00,Clothing,Product_712,10,433.06,4330.6,Shipped,3895 Maple St,Bank Transfer
11530,9355,2021-01-06 00:00:00,Beauty,Product_15,2,403.19,806.38,Shipped,4553 Oak St,Debit Card
11531,4773,2020-10-11 00:00:00,Sports,Product_407,2,355.18,710.36,Pending,3262 Pine St,PayPal
11532,3114,2022-07-21 00:00:00,Toys,Product_799,2,483.23,966.46,Processing,2347 Main St,Credit Card
11533,9670,2021-02-23 00:00:00,Garden,Product_455,8,26.54,212.32,Cancelled,3357 Pine St,Debit Card
11534,338,2022-02-11 00:00:00,Beauty,Product_48,6,365.19,2191.14,Cancelled,5464 Oak St,PayPal
11535,7223,2023-06-02 00:00:00,Clothing,Product_580,1,198.67,198.67,Cancelled,3348 Maple St,Bank Transfer
11536,3944,2020-12-11 00:00:00,Books,Product_288,10,142.8,1428.0,Cancelled,9504 Pine St,Cash
11537,4827,2021-08-31 00:00:00,Books,Product_259,3,168.65,505.95,Processing,3130 Main St,Cash
11538,9876,2020-07-27 00:00:00,Electronics,Product_390,10,390.89,3908.9,Processing,1875 Maple St,Cash
11539,3744,2020-07-27 00:00:00,Home,Product_875,3,415.54,1246.62,Pending,5479 Oak St,Bank Transfer
11540,8096,2022-05-19 00:00:00,Clothing,Product_797,5,139.8,699.0,Pending,7960 Pine St,Bank Transfer
11541,7033,2023-03-06 00:00:00,Toys,Product_708,5,163.72,818.6,Pending,8339 Main St,Debit Card
11542,9583,2022-02-03 00:00:00,Electronics,Product_413,5,262.96,1314.8,Shipped,2764 Pine St,Bank Transfer
11543,3270,2021-11-23 00:00:00,Home,Product_326,3,241.23,723.69,Shipped,6209 Pine St,PayPal
11544,1576,2023-11-26 00:00:00,Sports,Product_771,9,381.59,3434.31,Processing,4107 Pine St,Debit Card
11545,5443,2020-01-21 00:00:00,Sports,Product_37,5,478.33,2391.65,Cancelled,7269 Oak St,PayPal
11546,1158,2023-06-27 00:00:00,Clothing,Product_638,7,331.53,2320.71,Shipped,7291 Main St,PayPal
11547,8172,2020-06-21 00:00:00,Electronics,Product_823,7,313.68,2195.76,Processing,2693 Main St,Credit Card
11548,8188,2023-05-17 00:00:00,Sports,Product_120,9,352.44,3171.96,Completed,1792 Maple St,Credit Card
11549,9096,2021-09-19 00:00:00,Automotive,Product_135,10,47.09,470.9,Shipped,2199 Pine St,Debit Card
11550,3881,2020-04-27 00:00:00,Sports,Product_729,10,148.47,1484.7,Cancelled,5459 Pine St,Debit Card
11551,7793,2021-12-18 00:00:00,Books,Product_967,1,487.56,487.56,Shipped,2255 Main St,Credit Card
11552,2635,2020-11-10 00:00:00,Food,Product_664,4,412.64,1650.56,Pending,134 Pine St,Cash
11553,179,2022-11-25 00:00:00,Electronics,Product_253,10,46.21,462.1,Cancelled,7890 Main St,PayPal
11554,2248,2020-08-09 00:00:00,Food,Product_186,8,467.96,3743.68,Completed,964 Main St,Debit Card
11555,794,2020-10-10 00:00:00,Automotive,Product_906,2,195.64,391.28,Completed,9268 Main St,PayPal
11556,6366,2023-08-12 00:00:00,Toys,Product_102,4,276.27,1105.08,Processing,7753 Maple St,Cash
11557,4879,2021-09-29 00:00:00,Clothing,Product_968,6,463.53,2781.18,Pending,8139 Main St,Credit Card
11558,2965,2021-10-26 00:00:00,Books,Product_690,2,379.39,758.78,Processing,5094 Pine St,Credit Card
11559,7811,2020-07-25 00:00:00,Electronics,Product_56,8,336.94,2695.52,Shipped,6210 Main St,Cash
11560,8691,2022-02-06 00:00:00,Sports,Product_307,5,233.96,1169.8,Shipped,3749 Maple St,PayPal
11561,8652,2023-01-24 00:00:00,Beauty,Product_608,7,372.98,2610.86,Cancelled,9571 Oak St,Cash
11562,8458,2020-10-14 00:00:00,Beauty,Product_760,2,350.9,701.8,Processing,1862 Pine St,Bank Transfer
11563,3136,2020-11-21 00:00:00,Books,Product_384,5,484.25,2421.25,Cancelled,6772 Pine St,Debit Card
11564,6057,2023-09-16 00:00:00,Food,Product_959,5,186.79,933.95,Shipped,2683 Main St,Bank Transfer
11565,9262,2021-01-17 00:00:00,Toys,Product_477,7,225.9,1581.3,Shipped,2733 Oak St,Cash
11566,811,2020-02-11 00:00:00,Sports,Product_610,2,32.03,64.06,Processing,1194 Maple St,Cash
11567,9413,2023-11-12 00:00:00,Food,Product_453,9,106.82,961.38,Processing,1454 Elm St,Debit Card
11568,8521,2023-02-22 00:00:00,Books,Product_993,7,29.2,204.4,Shipped,5428 Oak St,Cash
11569,2469,2023-12-10 00:00:00,Garden,Product_190,2,468.04,936.08,Pending,461 Main St,Bank Transfer
11570,5799,2023-08-21 00:00:00,Toys,Product_674,9,248.72,2238.48,Cancelled,6394 Pine St,Cash
11571,5548,2020-07-08 00:00:00,Toys,Product_608,4,93.61,374.44,Cancelled,3958 Main St,Bank Transfer
11572,429,2021-09-17 00:00:00,Clothing,Product_946,2,217.81,435.62,Pending,7026 Pine St,Cash
11573,4394,2020-06-03 00:00:00,Automotive,Product_513,8,153.54,1228.32,Cancelled,2480 Main St,Debit Card
11574,2607,2022-07-14 00:00:00,Automotive,Product_847,2,357.7,715.4,Completed,7980 Main St,Credit Card
11575,5859,2020-01-14 00:00:00,Books,Product_232,10,151.21,1512.1,Completed,8624 Maple St,Credit Card
11576,6268,2022-12-04 00:00:00,Sports,Product_99,6,232.3,1393.8,Pending,8795 Main St,Credit Card
11577,3283,2023-10-30 00:00:00,Books,Product_120,4,349.74,1398.96,Pending,3241 Main St,Debit Card
11578,3250,2020-03-13 00:00:00,Food,Product_942,9,201.32,1811.88,Pending,9769 Elm St,Bank Transfer
11579,3742,2021-10-03 00:00:00,Electronics,Product_449,9,163.68,1473.12,Completed,6992 Oak St,PayPal
11580,3128,2021-04-30 00:00:00,Garden,Product_132,10,140.57,1405.7,Processing,9811 Pine St,Bank Transfer
11581,5693,2020-03-13 00:00:00,Toys,Product_818,1,22.76,22.76,Cancelled,9214 Maple St,PayPal
11582,1326,2020-11-12 00:00:00,Books,Product_791,3,169.1,507.3,Shipped,5928 Main St,Credit Card
11583,9960,2021-01-24 00:00:00,Books,Product_832,2,179.66,359.32,Pending,6126 Oak St,Bank Transfer
11584,7438,2023-06-17 00:00:00,Beauty,Product_690,2,162.95,325.9,Completed,8021 Main St,Bank Transfer
11585,4055,2023-01-09 00:00:00,Food,Product_103,3,109.93,329.79,Processing,6687 Pine St,Credit Card
11586,6391,2023-04-22 00:00:00,Toys,Product_346,6,459.1,2754.6,Completed,1067 Oak St,Bank Transfer
11587,2981,2022-12-29 00:00:00,Toys,Product_687,6,122.68,736.08,Cancelled,5693 Oak St,Cash
11588,4110,2023-03-02 00:00:00,Sports,Product_512,3,130.68,392.04,Processing,5862 Pine St,Bank Transfer
11589,1829,2022-11-20 00:00:00,Electronics,Product_384,9,91.94,827.46,Processing,7218 Main St,Bank Transfer
11590,5598,2022-03-19 00:00:00,Toys,Product_785,5,291.72,1458.6,Cancelled,2186 Pine St,PayPal
11591,5204,2023-03-18 00:00:00,Home,Product_776,6,463.2,2779.2,Completed,4127 Maple St,PayPal
11592,3239,2021-08-02 00:00:00,Home,Product_907,5,397.97,1989.85,Processing,4850 Elm St,PayPal
11593,4894,2022-10-12 00:00:00,Toys,Product_374,6,274.02,1644.12,Shipped,244 Main St,Cash
11594,2118,2021-09-27 00:00:00,Toys,Product_382,10,136.83,1368.3,Processing,4885 Pine St,Bank Transfer
11595,571,2023-02-13 00:00:00,Automotive,Product_29,2,69.5,139.0,Completed,3179 Main St,PayPal
11596,2991,2020-01-08 00:00:00,Clothing,Product_992,4,380.59,1522.36,Completed,5030 Oak St,Credit Card
11597,7215,2020-10-04 00:00:00,Toys,Product_691,6,272.63,1635.78,Pending,7005 Elm St,PayPal
11598,7691,2022-12-06 00:00:00,Home,Product_996,5,319.56,1597.8,Completed,6563 Elm St,Debit Card
11599,213,2021-09-04 00:00:00,Electronics,Product_563,7,85.04,595.28,Processing,9226 Pine St,Debit Card
11600,3148,2023-05-21 00:00:00,Electronics,Product_663,4,480.57,1922.28,Processing,5575 Main St,Bank Transfer
11601,2769,2021-05-11 00:00:00,Food,Product_623,8,389.87,3118.96,Shipped,1580 Elm St,Bank Transfer
11602,6223,2023-04-01 00:00:00,Home,Product_706,5,491.48,2457.4,Pending,9398 Oak St,Debit Card
11603,7431,2022-04-28 00:00:00,Clothing,Product_320,3,184.9,554.7,Cancelled,1374 Pine St,Credit Card
11604,7790,2022-10-20 00:00:00,Beauty,Product_667,5,191.19,955.95,Pending,9151 Pine St,PayPal
11605,7317,2021-11-07 00:00:00,Electronics,Product_288,3,62.65,187.95,Pending,2372 Elm St,Cash
11606,8892,2023-03-03 00:00:00,Beauty,Product_530,1,157.76,157.76,Pending,456 Pine St,Credit Card
